# GENERATED by hc-conformance --write-rule-interaction-pairs. One line per pipeline-permitted
# ordered pair of rule-bearing units within a Stratum (or between two adjacent Strata) --
# OrderingGenerator.EnumerateStratumPairs's denominator for rule-interaction coverage, classified
# by CheckStratumPairDisjointDomains. Self-pairs are included (see the method doc for why); an
# AffixTemplate is one unit, never exploded into its Slot rules -- those are already pinned by
# OrderingGenerator's adjacent-pair AffixTemplateSlots list. pair_kind is same-stage, cross-stage,
# or cross-stratum. domain_relation is only ever Disjoint/Overlaps for a PhonologicalRule pair;
# every other unit-kind combination is Undetermined by construction.
fixture	stratum_a	stratum_b	pair_kind	unit_a_kind	unit_a	unit_b_kind	unit_b	domain_relation
edge-cases/mpr-gated-exception	Main	Main	CrossStage	MorphologicalRule	mrSufAlt	PhonologicalRule	prObstruentDeletion	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrEndC	MorphologicalRule	mrEndC	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrEndC	MorphologicalRule	mrThemeA	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrEndC	MorphologicalRule	mrThemeB	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeA	MorphologicalRule	mrEndC	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeA	MorphologicalRule	mrThemeA	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeA	MorphologicalRule	mrThemeB	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeB	MorphologicalRule	mrEndC	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeB	MorphologicalRule	mrThemeA	Undetermined
edge-cases/mpr-group-overwrite-without-realizational	S	S	SameStage	MorphologicalRule	mrThemeB	MorphologicalRule	mrThemeB	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGatePQ	MorphologicalRule	mrSetY	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrGateX	MorphologicalRule	mrSetY	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetP	MorphologicalRule	mrSetY	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetQ	MorphologicalRule	mrSetY	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetX	MorphologicalRule	mrSetY	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrGatePQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrGateX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrSetP	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrSetQ	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrSetX	Undetermined
edge-cases/mpr-overwrite-order-dependence	Main	Main	SameStage	MorphologicalRule	mrSetY	MorphologicalRule	mrSetY	Undetermined
edge-cases/process-morphology-in-place-mutation	S	S	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrAblaut	Undetermined
edge-cases/rewrite-analysis-feature-neutralization	Surface	Surface	SameStage	PhonologicalRule	prPtoD	PhonologicalRule	prPtoD	Overlaps
edge-cases/right-to-left-anchor-environment	Main	Main	SameStage	PhonologicalRule	prRtlAnchor	PhonologicalRule	prRtlAnchor	Overlaps
edge-cases/right-to-left-anchor-environment	Main	Main	SameStage	PhonologicalRule	prRtlAnchor	PhonologicalRule	prSpread	Overlaps
edge-cases/right-to-left-anchor-environment	Main	Main	SameStage	PhonologicalRule	prSpread	PhonologicalRule	prSpread	Overlaps
edge-cases/simultaneous-epenthesis-cascade	Main	Main	SameStage	PhonologicalRule	prule4	PhonologicalRule	prule4	Overlaps
edge-cases/stem-name-restricted-root-allomorph	S	S	SameStage	MorphologicalRule	mrPers1	MorphologicalRule	mrPers1	Undetermined
edge-cases/stem-name-restricted-root-allomorph	S	S	SameStage	MorphologicalRule	mrPers1	MorphologicalRule	mrPers2	Undetermined
edge-cases/stem-name-restricted-root-allomorph	S	S	SameStage	MorphologicalRule	mrPers2	MorphologicalRule	mrPers1	Undetermined
edge-cases/stem-name-restricted-root-allomorph	S	S	SameStage	MorphologicalRule	mrPers2	MorphologicalRule	mrPers2	Undetermined
edge-cases/strrep-identity	Main	Main	SameStage	MorphologicalRule	ruleObj	MorphologicalRule	ruleObj	Undetermined
edge-cases/strrep-identity	Main	Main	SameStage	MorphologicalRule	ruleObj	MorphologicalRule	rulePfx	Undetermined
edge-cases/strrep-identity	Main	Main	SameStage	MorphologicalRule	rulePfx	MorphologicalRule	ruleObj	Undetermined
edge-cases/strrep-identity	Main	Main	SameStage	MorphologicalRule	rulePfx	MorphologicalRule	rulePfx	Undetermined
edge-cases/subrule-morphosyntactic-gating	Main	Main	SameStage	MorphologicalRule	mrDerive	MorphologicalRule	mrDerive	Undetermined
edge-cases/subrule-morphosyntactic-gating	Main	Main	SameStage	PhonologicalRule	prGate	PhonologicalRule	prGate	Overlaps
edge-cases/subrule-morphosyntactic-gating	Main	Main	CrossStage	MorphologicalRule	mrDerive	PhonologicalRule	prGate	Undetermined
edge-cases/synthesis-stratum-render-stale-table	Face	Face	SameStage	PhonologicalRule	prItoJ	PhonologicalRule	prItoJ	Overlaps
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncLead	MorphologicalRule	mruleTruncLead	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncLead	MorphologicalRule	mruleTruncOptIns	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncLead	MorphologicalRule	mruleTruncTrail	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncOptIns	MorphologicalRule	mruleTruncLead	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncOptIns	MorphologicalRule	mruleTruncOptIns	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncOptIns	MorphologicalRule	mruleTruncTrail	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncTrail	MorphologicalRule	mruleTruncLead	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncTrail	MorphologicalRule	mruleTruncOptIns	Undetermined
edge-cases/truncate-morphotactic	Main	Main	SameStage	MorphologicalRule	mruleTruncTrail	MorphologicalRule	mruleTruncTrail	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrAblaut	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrCircumfixGeT	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrCompoundConstrained	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrCompoundHN	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrCompoundNH	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrNasalInfix	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPast2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPers1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPers2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPers3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPl2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPrefixBe1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrPrefixBe2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrSuffixS3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	mrTense	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrAblaut	MorphologicalRule	rrPast	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrAblaut	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrCircumfixGeT	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrCompoundConstrained	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrCompoundHN	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrCompoundNH	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrNasalInfix	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPast2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPers1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPers2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPers3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPl2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPrefixBe1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrPrefixBe2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrSuffixS3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	mrTense	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCircumfixGeT	MorphologicalRule	rrPast	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrAblaut	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrCircumfixGeT	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrCompoundConstrained	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrCompoundHN	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrCompoundNH	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrNasalInfix	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPast2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPers1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPers2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPers3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPl2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPrefixBe1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrPrefixBe2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrSuffixS3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	mrTense	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundConstrained	MorphologicalRule	rrPast	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrAblaut	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCircumfixGeT	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCompoundConstrained	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCompoundHN	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCompoundNH	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrNasalInfix	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPast2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPers1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPers2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPers3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPl2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPrefixBe1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPrefixBe2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrSuffixS3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrTense	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	rrPast	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrAblaut	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCircumfixGeT	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCompoundConstrained	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCompoundHN	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCompoundNH	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrNasalInfix	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPast2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPers1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPers2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPers3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPl2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPrefixBe1	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPrefixBe2	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrSuffixS3	Undetermined
languages/fusional-realizational-morphology	Main	Main	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrTense	Undetermined
